val_loss,val_accuracy,loss,accuracy
1.1721302350362142,0.3566666543483734,1.2252406896863666,0.32428572
1.1449340502421061,0.3566666543483734,1.19332638331822,0.32428572
1.1302844524383544,0.3566666543483734,1.1731199073791503,0.32428572
1.1219237057367961,0.3566666543483734,1.1595224264689854,0.32428572
1.1166970094045003,0.3566666543483734,1.149693023136684,0.32428572
1.1125213130315146,0.3566666543483734,1.1425899655478342,0.32428572
1.108841191927592,0.3566666543483734,1.1363028063092913,0.32428572
1.1054573504130045,0.3566666543483734,1.1312360191345214,0.32428572
1.102268263498942,0.3566666543483734,1.1272472040993826,0.32428572
1.0991821082433064,0.3566666543483734,1.1238014153071811,0.32428572
1.0962602774302164,0.3566666543483734,1.1205222232001169,0.32428572
1.093306179046631,0.3566666543483734,1.1177068546840123,0.32428572
1.0902891985575358,0.3566666543483734,1.1154394851412093,0.32428572
1.0878050994873047,0.3566666543483734,1.1132355097361972,0.32428572
1.0854165601730346,0.3566666543483734,1.1108633933748517,0.32428572
1.08310333887736,0.3566666543483734,1.108378941672189,0.32428572
1.0810550626118978,0.3566666543483734,1.1058365631103515,0.32428572
1.0782911491394043,0.3566666543483734,1.1030438361849104,0.32428572
1.0744934050242105,0.3566666543483734,1.1002597856521605,0.32428572
1.0703470834096274,0.3566666543483734,1.097262748309544,0.32428572
1.0658892234166464,0.3566666543483734,1.0939659397942678,0.32428572
1.060867535273234,0.3566666543483734,1.0907282522746495,0.32428572
1.055650494893392,0.3566666543483734,1.0873024572644916,0.32428572
1.0502853600184123,0.3566666543483734,1.0840084648132324,0.32428572
1.0449820709228517,0.3566666543483734,1.0806636830738612,0.32428572
1.0394665988286336,0.3566666543483734,1.0774151059559414,0.32428572
1.0352124579747517,0.3566666543483734,1.0750829104014805,0.32428572
1.0346019140879312,0.4699999988079071,1.072211204937526,0.37428573
1.0322490866978964,0.47999998927116394,1.0695721701213292,0.41428572
1.029614545504252,0.4866666793823242,1.0669707904543195,0.42285714
1.0252794853846232,0.4933333396911621,1.0644451141357423,0.42571428
1.0213657315572102,0.4933333396911621,1.0621587950842721,0.4242857
1.0146129163106283,0.4933333396911621,1.0597057035991124,0.42571428
1.0113538281122842,0.4866666793823242,1.057564115524292,0.4242857
1.0096401007970175,0.4933333396911621,1.0550290271214076,0.42285714
1.0081555000940958,0.49000000953674316,1.0526153823307582,0.42
1.0070856030782063,0.49000000953674316,1.0497221524374825,0.42142856
1.004504197438558,0.49666666984558105,1.0479351220812116,0.42142856
1.00188320795695,0.49000000953674316,1.0454648760386875,0.41857144
0.995098733107249,0.49000000953674316,1.0426203611918858,0.41857144
0.9910807061195374,0.49000000953674316,1.0392837047576904,0.4157143
0.9947031919161479,0.49000000953674316,1.0361313615526473,0.41428572
0.9864318450291951,0.49000000953674316,1.033274677821568,0.4157143
0.9812953464190165,0.4933333396911621,1.032456134387425,0.42142856
0.9900008789698282,0.49000000953674316,1.0295018434524537,0.42142856
0.9829848996798197,0.49000000953674316,1.0261574581691197,0.41857144
0.9717357627550761,0.49000000953674316,1.023241171836853,0.41857144
0.9690021737416585,0.47999998927116394,1.018026896885463,0.42571428
0.9689070789019266,0.4699999988079071,1.015325528553554,0.42857143
0.9736012125015259,0.4633333384990692,1.0159315163748606,0.42571428
0.9721657903989156,0.46666666865348816,1.0106878457750592,0.43571427
0.9569635033607483,0.4633333384990692,1.0147610548564365,0.44714287
0.9566601077715556,0.4633333384990692,1.0045263283593313,0.4485714
0.958579748471578,0.476666659116745,0.999868449143001,0.45142856
0.9483709319432576,0.46666666865348816,0.9983869457244873,0.45142856
0.9458411184946696,0.47333332896232605,0.9948205627713884,0.4485714
0.9411538441975912,0.47333332896232605,0.9883641699382237,0.45285714
0.9335403688748678,0.47999998927116394,0.986803675038474,0.4542857
0.929080556233724,0.4833333194255829,0.983061477797372,0.4542857
0.9319090056419372,0.476666659116745,0.9789353581837246,0.4542857
0.9210597626368204,0.4866666793823242,0.9745610274587359,0.45857143
0.9132748556137085,0.476666659116745,0.9699973266465324,0.45857143
0.9096302763621013,0.49666666984558105,0.9663601068087987,0.47
0.9014454023043315,0.5066666603088379,0.9597987447466169,0.46571428
0.901054634253184,0.503333330154419,0.9561383209909712,0.46714285
0.897009608745575,0.5099999904632568,0.9517755716187614,0.47714287
0.8912099941571554,0.5266666412353516,0.9463133597373963,0.49285713
0.8852526116371154,0.5299999713897705,0.94336487361363,0.50142854
0.8802404928207398,0.5400000214576721,0.9372076198032924,0.5
0.8782128039995829,0.5633333325386047,0.9345494137491499,0.5114286
0.8813754161198933,0.5600000023841858,0.9312648514338903,0.5328571
0.8678105060259501,0.6733333468437195,0.9276126320021493,0.5485714
0.8651393675804138,0.699999988079071,0.9263334512710572,0.62714285
0.8656992761294047,0.7133333086967468,0.918290822505951,0.64285713
0.8658022308349609,0.7233333587646484,0.917345472063337,0.6514286
0.8643887368837992,0.7200000286102295,0.9104488638469151,0.6557143
0.8434603103001912,0.7366666793823242,0.9106113989012582,0.6514286
0.8483755660057067,0.7433333396911621,0.906462709563119,0.66571426
0.8533826184272766,0.7300000190734863,0.9036540198326111,0.6642857
0.8319636758168538,0.75,0.8969174912997655,0.66714287
0.8358297077814738,0.746666669845581,0.8971164195878165,0.6685714
0.8348042313257853,0.75,0.8906885044915336,0.67285717
0.8433184313774109,0.7433333396911621,0.8904539319447109,0.67285717
0.8184824339548746,0.7599999904632568,0.8860280343464443,0.6742857
0.8192176659901936,0.753333330154419,0.8830080802100045,0.6757143
0.8246655670801798,0.7599999904632568,0.8783558205195836,0.68
0.8347346329689026,0.7366666793823242,0.8806267622538976,0.6842857
0.7983757384618123,0.7633333206176758,0.8767486565453666,0.68
0.811333794593811,0.753333330154419,0.8704728068624223,0.68857145
0.8014707716306051,0.7666666507720947,0.8644079780578613,0.6857143
0.8129094672203064,0.753333330154419,0.863723772253309,0.69285715
0.7929567448298136,0.7633333206176758,0.869523617540087,0.69
0.8038533107439677,0.7599999904632568,0.861600193977356,0.69
0.7784395591417949,0.7766666412353516,0.8503848920549665,0.69285715
0.8088696797688802,0.75,0.849129204750061,0.7
0.7705005757013956,0.7733333110809326,0.8486491359983172,0.69
0.7812455272674561,0.7633333206176758,0.8419693568774632,0.6957143
0.7728889997800191,0.7666666507720947,0.8331493639945984,0.6957143
0.7694001142183939,0.7633333206176758,0.8280324854169573,0.69857144
0.7558775679270426,0.7766666412353516,0.8274738410540989,0.7
0.762122635046641,0.7666666507720947,0.822226208618709,0.7014286
0.7613626098632813,0.7633333206176758,0.8182296821049282,0.70285714
0.7537548573811849,0.7699999809265137,0.8149309383119856,0.7
0.7470660424232483,0.7766666412353516,0.8102243236133031,0.70428574
0.7433981307347616,0.7766666412353516,0.8076374397959027,0.70714283
0.7407560229301453,0.7766666412353516,0.8025338588442121,0.70428574
0.740877407391866,0.7766666412353516,0.7973012195314679,0.70714283
