val_loss,val_accuracy,loss,accuracy
0.6926393858591715,0.5266666412353516,0.6932494391713824,0.5214286
0.691578422387441,0.5333333611488342,0.6921951879773821,0.5328571
0.6898438914616902,0.5299999713897705,0.69182076386043,0.5371429
0.6895761203765869,0.5299999713897705,0.6907957969393049,0.5257143
0.6900823704401652,0.5233333110809326,0.690152872971126,0.5285714
0.6900806458791097,0.5266666412353516,0.6890881664412363,0.5228571
0.6902228283882141,0.5266666412353516,0.6877580649512155,0.53
0.6899787298838298,0.5266666412353516,0.6869031316893441,0.53571427
0.6890747261047363,0.5266666412353516,0.6861229051862444,0.5328571
0.6883628940582276,0.5266666412353516,0.684317103113447,0.5371429
0.6846586124102274,0.5333333611488342,0.6839285336221967,0.5342857
0.682587157090505,0.5433333516120911,0.6848050686291286,0.5257143
0.683550189336141,0.5799999833106995,0.6808392150061471,0.5328571
0.6780670309066772,0.5933333039283752,0.6779745377813067,0.56142855
0.6781045373280843,0.6333333253860474,0.677585837500436,0.6042857
0.673465240796407,0.6600000262260437,0.6733346339634486,0.6185714
0.6695362305641175,0.6233333349227905,0.6722012427874974,0.61714286
0.660212353070577,0.6566666960716248,0.6669703088487897,0.6357143
0.6564879043896993,0.6600000262260437,0.6685516309738159,0.62714285
0.6561357196172078,0.6833333373069763,0.6613455959728786,0.6471428
0.6488616808255514,0.6800000071525574,0.6620619177818299,0.63714284
0.6473768862088521,0.6399999856948853,0.6648677948543004,0.62857145
0.6433795770009358,0.6600000262260437,0.6591432438577924,0.65
0.6422302873929342,0.6666666865348816,0.647870557989393,0.6628571
0.6350023078918458,0.6600000262260437,0.6455574257033212,0.6471428
0.6398249657948812,0.6600000262260437,0.6412799961226328,0.6542857
0.6284170444806417,0.6866666674613953,0.6378262713977269,0.6614286
0.6247073761622111,0.6800000071525574,0.6339215237753731,0.6614286
0.6169844571749369,0.6800000071525574,0.634512095791953,0.6557143
0.6167575987180074,0.6833333373069763,0.6240135196277073,0.6857143
0.6151913372675578,0.6733333468437195,0.6176768105370658,0.69714284
0.6036890236536662,0.6866666674613953,0.6164032098225185,0.68285716
0.6099326229095459,0.6633333563804626,0.6200982168742588,0.68285716
0.596946767171224,0.7166666388511658,0.6139976024627686,0.68142855
0.6224774400393168,0.6633333563804626,0.6046969563620431,0.6957143
0.5893121353785197,0.6966666579246521,0.6035948766980852,0.6857143
0.5823455746968588,0.7366666793823242,0.5960800879342215,0.7057143
0.6011232542991638,0.6933333277702332,0.5886381837299892,0.7157143
0.5975872890154521,0.6800000071525574,0.5934505803244454,0.69857144
0.5944220272699992,0.7066666483879089,0.5883444455691746,0.7114286
0.5672107410430908,0.7266666889190674,0.5792802473476955,0.7185714
0.5825702762603759,0.6966666579246521,0.5852278229168483,0.7214286
0.5588075987497966,0.7433333396911621,0.5762384254591806,0.7185714
0.5803049437204997,0.7233333587646484,0.5692068757329668,0.7271429
0.5565525150299072,0.7400000095367432,0.5704489377566746,0.73142856
0.5843474173545837,0.6833333373069763,0.5618205734661648,0.7242857
0.5641298246383667,0.7266666889190674,0.5652342895099095,0.7242857
0.5710971943537394,0.7233333587646484,0.5577438221658979,0.74
0.5699689888954163,0.7133333086967468,0.5526433294160026,0.73142856
0.5791105755170186,0.7166666388511658,0.5560807604449136,0.74
0.5617555809020996,0.7333333492279053,0.5543342777660915,0.74
0.5684792796770731,0.7133333086967468,0.5754095530509948,0.7057143
0.6135612257321675,0.6700000166893005,0.5561199290411812,0.72571427
0.5598571435610453,0.7300000190734863,0.5596409133502416,0.73
0.5761065228780111,0.6933333277702332,0.5517956233024597,0.73571426
0.5745561758677165,0.6966666579246521,0.5605616106305804,0.71428573
0.5540371131896973,0.7300000190734863,0.5500853800773621,0.73571426
0.5724157977104187,0.699999988079071,0.5444787478446961,0.75285715
0.5578647096951802,0.7300000190734863,0.5489002074514117,0.74142855
0.5607294996579488,0.70333331823349,0.5343742574964251,0.7542857
0.5540701794624329,0.7266666889190674,0.536033993107932,0.7542857
0.5435763629277547,0.7333333492279053,0.5353192731312343,0.7442857
0.5635002136230469,0.7066666483879089,0.5337596150806972,0.76
0.5282673072814942,0.75,0.5495031663349697,0.73714286
0.5711249963442484,0.7099999785423279,0.5334956961018699,0.7442857
0.5609954472382863,0.7166666388511658,0.5221145944935935,0.75714284
0.5534473303953806,0.7366666793823242,0.53113450050354,0.7457143
0.5400418158372243,0.7300000190734863,0.5212647666249957,0.7614286
0.5355027770996094,0.7433333396911621,0.5028562843799591,0.77428573
0.5215432302157084,0.7666666507720947,0.5086642685958317,0.76857144
0.5591005484263102,0.7099999785423279,0.49886309249060495,0.7785714
0.5373603188991547,0.753333330154419,0.5050774168968201,0.77
0.5359655404090882,0.753333330154419,0.4907722888674055,0.79
0.5355755178133647,0.753333330154419,0.5051879453659057,0.77428573
0.5208971544106802,0.7566666603088379,0.4965844002791813,0.7771429
0.5218308329582214,0.753333330154419,0.49459821888378686,0.78
0.528334987560908,0.7366666793823242,0.49297447732516697,0.77
0.5404054697354634,0.7300000190734863,0.5195359984466008,0.73571426
0.5193787880738576,0.7633333206176758,0.5121099373272487,0.7714286
0.5558015779654185,0.7099999785423279,0.49577058826174053,0.78
0.5211328701178233,0.7433333396911621,0.49973937817982267,0.7657143
0.5168187129497528,0.7599999904632568,0.4956230878829956,0.77
0.5570932575066885,0.7266666889190674,0.5173010272639138,0.75714284
0.5255899445215861,0.75,0.4924672968047006,0.7728571
0.5971914231777191,0.6833333373069763,0.498549120426178,0.7757143
0.5541674041748047,0.7266666889190674,0.5252821591922215,0.74285716
0.5003176502386729,0.7766666412353516,0.5081604761736733,0.77428573
0.5171386317412059,0.7599999904632568,0.478692581312997,0.78571427
0.4997698458035787,0.7599999904632568,0.4880325422968183,0.7714286
0.5107076529661815,0.746666669845581,0.48312824181147984,0.7828571
0.5104969894886017,0.7433333396911621,0.4827353130068098,0.7771429
