val_loss,val_accuracy,loss,accuracy
1.0531084505716959,0.44333332777023315,0.9346086151259286,0.5228571
0.6113357122739156,0.7433333396911621,0.7727143945012773,0.62285715
0.6548323583602905,0.6666666865348816,0.6452242871693202,0.6742857
0.6129960012435913,0.7300000190734863,0.603494005884443,0.6942857
0.4742382558186849,0.8166666626930237,0.5764153560570308,0.7242857
0.45117379307746885,0.8533333539962769,0.6052587672642299,0.71428573
0.45238146622975667,0.8199999928474426,0.5300634254728045,0.7728571
0.4180407281716665,0.8399999737739563,0.5262646196569716,0.7828571
0.4076961521307627,0.8433333039283752,0.5008829958098275,0.78
0.49146992683410645,0.79666668176651,0.4903783685820443,0.7885714
0.40898799220720927,0.8433333039283752,0.49751478127070836,0.77428573
0.4122647162278493,0.8266666531562805,0.4742947425161089,0.7871429
0.4110854470729828,0.8333333134651184,0.479154862676348,0.79142857
0.3910862815380096,0.8366666436195374,0.4716296151706151,0.79285717
0.41223812143007915,0.8166666626930237,0.4739538538455963,0.78571427
0.3971182111899058,0.8166666626930237,0.4587629231384822,0.8
0.40630284786224363,0.8166666626930237,0.460521673815591,0.7985714
0.3942909808953603,0.8299999833106995,0.46760118331227984,0.7942857
0.4182519618670146,0.8033333420753479,0.45573432888303483,0.79571426
0.41811043898264566,0.8133333325386047,0.4660027711732047,0.7885714
0.43402463595072427,0.8133333325386047,0.4499116403715951,0.79
0.384686031738917,0.8366666436195374,0.4506632251398904,0.80285716
0.4258482746283213,0.8066666722297668,0.4549286312716348,0.79714286
0.3856747575600942,0.8333333134651184,0.45488667266709465,0.7871429
0.40115939537684125,0.8166666626930237,0.4507321327073234,0.80714285
0.42078014771143596,0.79666668176651,0.4435327136516571,0.78571427
0.41596167008082074,0.8166666626930237,0.44844325031552995,0.8
0.3904565445582072,0.8166666626930237,0.45424049820218765,0.79714286
0.38201672275861104,0.8366666436195374,0.4484588512352535,0.79714286
0.38786304473876954,0.8433333039283752,0.4387606041772025,0.7942857
0.38597700794537865,0.8133333325386047,0.45084081172943113,0.8057143
0.40376617908477785,0.8166666626930237,0.44356477430888586,0.8042857
0.4026722292105357,0.8166666626930237,0.454765932900565,0.8057143
0.38671058773994443,0.8199999928474426,0.44940244163785664,0.79571426
0.38141403953234354,0.8299999833106995,0.45013108219419207,0.80142856
0.3901365784804026,0.8199999928474426,0.44631535036223274,0.79571426
0.3844015840689341,0.8233333230018616,0.4458108128820147,0.80285716
0.38462482452392577,0.8199999928474426,0.4439718726703099,0.80285716
0.3782880922158559,0.846666693687439,0.44365779672350203,0.80285716
0.38038559516270953,0.8333333134651184,0.4454862785339355,0.8
0.38928401947021485,0.8299999833106995,0.44772289497511725,0.80714285
0.4120866362253825,0.800000011920929,0.4475193209307534,0.80857146
0.4109244175752004,0.7900000214576721,0.4388404703140259,0.80142856
0.37605942249298097,0.8333333134651184,0.4414406825814928,0.79571426
0.38625332474708557,0.8166666626930237,0.439170617716653,0.81714284
0.373663037220637,0.8366666436195374,0.44940786600112914,0.79714286
0.38267767389615376,0.8233333230018616,0.43908410225595745,0.80714285
0.3862775274117788,0.8166666626930237,0.4353472060816629,0.8142857
0.39470391551653544,0.8166666626930237,0.4439164471626282,0.8057143
0.3999432567755381,0.8266666531562805,0.443369813646589,0.80857146
0.3767226545015971,0.8266666531562805,0.4345549968310765,0.82
0.38583863655726114,0.8233333230018616,0.4373911278588431,0.81285715
0.3779422620932261,0.8299999833106995,0.434888767685209,0.80714285
0.38274996598561606,0.8266666531562805,0.44160702194486345,0.80285716
0.3861489999294281,0.8166666626930237,0.44545937589236667,0.8057143
0.374139187335968,0.8299999833106995,0.4398689705984933,0.82285714
0.3770131639639537,0.8299999833106995,0.4311590141909463,0.8214286
0.3881376286347707,0.8233333230018616,0.42615999937057497,0.8142857
0.37284547090530396,0.8299999833106995,0.43333419169698445,0.81
0.3823233306407928,0.8199999928474426,0.43244785955974036,0.81142855
0.3761006224155426,0.8299999833106995,0.43151223761694774,0.80857146
0.37263105392456053,0.8299999833106995,0.43817927428654263,0.81142855
0.3783983186880748,0.8233333230018616,0.44040765013013566,0.81
0.39180042187372843,0.8266666531562805,0.4334491292067936,0.81857145
0.3843393325805664,0.8233333230018616,0.4325069408757346,0.8157143
0.3776472481091817,0.8266666531562805,0.42929203493254525,0.81714284
0.38809706807136535,0.8166666626930237,0.4295629870891571,0.81714284
0.37703975518544514,0.8299999833106995,0.4249881366321019,0.81142855
0.37899690588315327,0.8233333230018616,0.43380161557878766,0.81
0.3705478366216024,0.8433333039283752,0.4334243553025382,0.8057143
0.37135422547658287,0.8333333134651184,0.4324203189781734,0.8242857
0.3762939711411794,0.8366666436195374,0.4293234992027283,0.82
0.38961673219998677,0.8233333230018616,0.4278734532424382,0.82
0.3775020492076874,0.8166666626930237,0.4299971217768533,0.81714284
0.3782962489128113,0.8266666531562805,0.4261852722508567,0.81857145
0.3841955041885376,0.8233333230018616,0.43138281788144794,0.8142857
0.3691576707363129,0.8333333134651184,0.4286490307535444,0.8257143
0.373166610399882,0.8266666531562805,0.42612227916717527,0.8142857
0.3855040923754374,0.8266666531562805,0.43098044088908605,0.81714284
0.37417070190111795,0.8299999833106995,0.42675857169287545,0.81857145
0.3712918011347453,0.8366666436195374,0.42765804988997325,0.81714284
0.37248865246772767,0.8366666436195374,0.42476861596107485,0.81857145
0.37058011849721273,0.8333333134651184,0.4287590498583657,0.8157143
0.4024552102883657,0.8266666531562805,0.42730571287018915,0.8214286
0.3928638772169749,0.8233333230018616,0.4268806312765394,0.81857145
0.3813406956195831,0.8266666531562805,0.4250010664122445,0.81857145
0.38892998377482096,0.8199999928474426,0.4307853651046753,0.80857146
0.38108638723691307,0.8233333230018616,0.42663682426725114,0.81714284
0.3704815371831258,0.8299999833106995,0.4226305113519941,0.8257143
0.3867591790358226,0.8100000023841858,0.42295624034745355,0.82
0.3765302729606628,0.8333333134651184,0.4244535291194916,0.81142855
0.3726452898979187,0.8333333134651184,0.4221694280420031,0.8242857
0.3925219198067983,0.8199999928474426,0.4230865163462503,0.82285714
0.38827362736066184,0.8133333325386047,0.4234289802823748,0.8214286
0.37167301853497825,0.8299999833106995,0.4232876559666225,0.8157143
0.3703794026374817,0.8266666531562805,0.42309348157473975,0.8157143
0.3732410542170207,0.8233333230018616,0.42257067782538277,0.81714284
0.3867050874233246,0.8166666626930237,0.41987799746649607,0.8242857
0.3800185660521189,0.8266666531562805,0.4209726762771606,0.8157143
0.37363463918368023,0.8299999833106995,0.4210992337976183,0.82
0.3746052360534668,0.8233333230018616,0.4221080298083169,0.8142857
0.3776913261413574,0.8299999833106995,0.42314357825687954,0.82285714
0.38850898265838624,0.8199999928474426,0.4260421368053981,0.8142857
0.374750679731369,0.8266666531562805,0.42305126343454635,0.8142857
0.37119139870007833,0.8299999833106995,0.41995073982647485,0.8142857
0.3815533951918284,0.8366666436195374,0.4187277088846479,0.81142855
0.37558762351671854,0.8266666531562805,0.42340147699628555,0.8214286
0.4063422159353892,0.8166666626930237,0.4172510167530605,0.82714283
0.37756114403406776,0.8133333325386047,0.4223444589546749,0.8142857
0.3807901875178019,0.8199999928474426,0.4240203022956848,0.81857145
0.381137064297994,0.8066666722297668,0.41890201670782906,0.81857145
0.3727537707487742,0.8266666531562805,0.4179890922137669,0.81285715
